,,,,,,,36057,C S,1213,10,Programming with Python,"Chekuri, Omkar Saiswaroop Varma",Jan 13 - May 2,9 out of 120,No Wait List,
C S 1213-010 -Programming with Python,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Mohammed Atiquzzaman,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall 250,Days not available,,,,,,,,,,,
,,,,,,,24078,C S,6990,5,Independent Study,"Pan, Chongle",Jan 13 - May 9,2 out of 3,No Wait List
C S 6990-005 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Chongle Pan,Seats Left:,2 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall 231,Days not available,,,,,,,,,,,
,,,,,,,24079,C S,6990,6,Independent Study,"Diochnos, Dimitrios",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-006 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Dimitrios Diochnos,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall 230,Days not available,,,,,,,,,,,
,,,,,,,24080,C S,6990,7,Independent Study,"Zhao, Shangqing",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-007 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Shangqing Zhao,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall 253,Days not available,,,,,,,,,,,
,,,,,,,24081,C S,6990,8,Independent Study,"Cao, Jie",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-008 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Jie Cao,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall 252,Days not available,,,,,,,,,,,
,,,,,,,24082,C S,6990,9,Independent Study,"Radhakrishnan, Sridhar",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-009 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Sridhar Radhakrishnan,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall 244,Days not available,,,,,,,,,,,
,,,,,,,24083,C S,6990,10,Independent Study,"Gruenwald, Gia-Loi",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-010 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Gia-Loi Gruenwald,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall 233,Days not available,,,,,,,,,,,
,,,,,,,45792,C S,6990,11,Independent Study,"Moussa, Marmar",Jan 13 - May 9,2 out of 3,No Wait List
C S 6990-011 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Marmar Moussa,Seats Left:,2 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Location not available,Days not available,,,,,,,,,,,
,,,,,,,24084,C S,6990,12,Independent Study,"Fang, Song",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-012 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Song Fang,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall 242,Days not available,,,,,,,,,,,
,,,,,,,24085,C S,6990,13,Independent Study,"Maiti, Anindya",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-013 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Anindya Maiti,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall,Days not available,,,,,,,,,,,
,,,,,,,24086,C S,6990,14,Independent Study,"Lan, Chao",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-014 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Chao Lan,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall,Days not available,,,,,,,,,,,
,,,,,,,24087,C S,6990,15,Independent Study,"Cheng, Qi",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-015 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Qi Cheng,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall 254,Days not available,,,,,,,,,,,
,,,,,,,24088,C S,6990,16,Independent Study,"Habibi, Golnaz",Jan 13 - May 9,1 out of 3,No Wait List
C S 6990-016 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Golnaz Habibi,Seats Left:,1 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall,Days not available,,,,,,,,,,,
,,,,,,,24091,C S,6990,17,Independent Study,"Weaver, Christopher",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-017 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Christopher Weaver,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall 241,Days not available,,,,,,,,,,,
,,,,,,,24089,C S,6990,18,Independent Study,"Fagg, Andrew",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-018 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Andrew Fagg,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Devon Energy Hall 243,Days not available,,,,,,,,,,,
45793,,,,,,,C S,6990,20,Independent Study,TBA,Jan 13 - May 9,3 out of 3,No Wait List,
C S 6990-020 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
TBD,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Location not available,Days not available,,,,,,,,,,,
,,,,,,,43450,C S,6990,21,Independent Study,"Quadri, Ghulam",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-021 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Ghulam Quadri,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Location not available,Days not available,,,,,,,,,,,
,,,,,,,43451,C S,6990,22,Independent Study,"Khanmohammadi, Sina",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-022 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Sina Khanmohammadi,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Location not available,Days not available,,,,,,,,,,,
,,,,,,,43452,C S,6990,23,Independent Study,"Veras, Richard",Jan 13 - May 9,2 out of 3,No Wait List
C S 6990-023 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Richard Veras,Seats Left:,2 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Location not available,Days not available,,,,,,,,,,,
,,,,,,,47726,C S,6990,24,Independent Study,"Demirel, Doga",Jan 13 - May 9,2 out of 3,No Wait List
C S 6990-024 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Doga Demirel,Seats Left:,2 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Location not available,Days not available,,,,,,,,,,,
,,,,,,,47727,C S,6990,25,Independent Study,"Lin, Beiyu",Jan 13 - May 9,3 out of 3,No Wait List
C S 6990-025 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
Beiyu Lin,Seats Left:,3 out of 3,Schedule:,Independent Study,Delivery:,Traditional In-Person,,,,,,,,,
Class Description,Term:,Full Term,GenEd Type:,None,Wait List:,No Wait List,,,,,,,,,
1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Repeatable:,Max Hours: 9,,,,,,,,,,,,,
,Meeting Dates,Meeting Times,Location,Meeting Days,,,,,,,,,,,
,Jan 13 - May 9,Times not available,Location not available,Days not available,,,,,,,,,,,
,,,,,,,47728,C S,6990,26,Independent Study,TBA,Jan 13 - May 9,5 out of 5,No Wait List
C S 6990-026 -Independent Study,,,,,,,,,,,,,,,
Instructor,Quick Facts,,,,,,,,,,,,,,
